pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
16,13,216,4,0,
16,13,218,4,0,
16,13,237,4,0,
16,13,240,4,0,
16,13,241,4,0,
16,13,263,4,0,
16,13,290,4,0,
16,13,297,1,31,
16,13,332,4,0,
16,14,16,1,9,
16,14,17,1,33,
16,14,18,1,17,
16,14,19,4,0,
16,14,28,1,5,
16,14,33,1,1,
16,14,92,4,0,
16,14,97,1,29,
16,14,98,1,13,
16,14,104,4,0,
16,14,119,1,45,
16,14,156,4,0,
16,14,164,4,0,
16,14,168,4,0,
16,14,173,3,0,
16,14,182,4,0,
16,14,185,2,0,
16,14,193,2,0,
16,14,207,4,0,
16,14,211,2,0,
16,14,213,4,0,
16,14,214,3,0,
16,14,216,4,0,
16,14,218,4,0,
16,14,228,2,0,
16,14,237,4,0,
16,14,239,1,21,
16,14,240,4,0,
16,14,241,4,0,
16,14,253,2,0,
16,14,253,3,0,
16,14,257,3,0,
16,14,263,4,0,
16,14,297,1,25,
16,14,314,2,0,
16,14,332,4,0,
16,14,355,1,37,
16,14,355,3,0,
16,14,365,4,0,
16,14,366,1,41,
16,14,366,3,0,
16,14,369,4,0,
16,14,403,1,49,
16,14,403,2,0,
16,14,413,2,0,
16,14,432,2,0,
16,14,496,4,0,
16,14,526,4,0,
16,14,542,1,53,
17,1,13,4,0,
17,1,16,1,1,1
17,1,17,1,31,
17,1,18,1,21,
17,1,18,4,0,
17,1,19,4,0,
17,1,28,1,1,2
17,1,28,1,5,
17,1,36,4,0,
17,1,38,4,0,
17,1,92,4,0,
17,1,97,1,40,
17,1,98,1,12,
17,1,99,4,0,
17,1,102,4,0,
17,1,104,4,0,
17,1,115,4,0,
17,1,117,4,0,
17,1,119,1,49,
17,1,129,4,0,
17,1,143,4,0,
17,1,156,4,0,
17,1,164,4,0,
17,2,13,4,0,
17,2,16,1,1,1
17,2,17,1,31,
17,2,18,1,21,
17,2,18,4,0,
17,2,19,4,0,
17,2,28,1,1,2
17,2,28,1,5,
17,2,36,4,0,
17,2,38,4,0,
17,2,92,4,0,
17,2,97,1,40,
17,2,98,1,12,
17,2,99,4,0,
17,2,102,4,0,
17,2,104,4,0,
17,2,115,4,0,
17,2,117,4,0,
17,2,119,1,49,
17,2,129,4,0,
17,2,143,4,0,
17,2,156,4,0,
17,2,164,4,0,
17,3,16,1,1,3
17,3,16,1,9,
17,3,17,1,33,
17,3,18,1,23,
17,3,19,4,0,
17,3,28,1,1,2
17,3,28,1,5,
17,3,33,1,1,1
17,3,92,4,0,
17,3,97,1,43,
17,3,98,1,15,
17,3,104,4,0,
17,3,119,1,55,
17,3,129,4,0,
17,3,156,4,0,
17,3,168,4,0,
17,3,173,4,0,
17,3,174,4,0,
17,3,182,4,0,
17,3,189,4,0,
17,3,197,4,0,
17,3,203,4,0,
17,3,207,4,0,
17,3,211,4,0,
17,3,213,4,0,
17,3,214,4,0,
17,3,216,4,0,
17,3,218,4,0,
17,3,237,4,0,
17,3,241,4,0,
17,4,16,1,1,3
17,4,16,1,9,
17,4,17,1,33,
17,4,18,1,23,
17,4,19,4,0,
17,4,28,1,1,2
17,4,28,1,5,
17,4,33,1,1,1
17,4,92,4,0,
17,4,97,1,43,
17,4,98,1,15,
17,4,104,4,0,
17,4,119,1,55,
17,4,129,4,0,
17,4,156,4,0,
17,4,168,4,0,
17,4,173,4,0,
17,4,174,4,0,
17,4,182,4,0,
17,4,189,4,0,
17,4,197,4,0,
17,4,203,4,0,
17,4,207,4,0,
17,4,211,4,0,
17,4,213,4,0,
17,4,214,4,0,
17,4,216,4,0,
17,4,218,4,0,
17,4,237,4,0,
17,4,241,4,0,
17,5,16,1,1,3
17,5,16,1,9,
17,5,17,1,27,
17,5,18,1,20,
17,5,19,4,0,
17,5,28,1,1,2
17,5,28,1,5,
17,5,33,1,1,1
17,5,92,4,0,
17,5,97,1,43,
17,5,98,1,13,
17,5,104,4,0,
17,5,119,1,52,
17,5,156,4,0,
17,5,168,4,0,
17,5,182,4,0,
17,5,211,4,0,
17,5,213,4,0,
17,5,216,4,0,
17,5,218,4,0,
17,5,237,4,0,
17,5,240,4,0,
17,5,241,4,0,
17,5,263,4,0,
17,5,290,4,0,
17,5,297,1,34,
17,5,332,4,0,
17,6,16,1,1,3
17,6,16,1,9,
17,6,17,1,27,
17,6,18,1,20,
17,6,19,4,0,
17,6,28,1,1,2
17,6,28,1,5,
17,6,33,1,1,1
17,6,38,3,0,
17,6,92,4,0,
17,6,97,1,43,
17,6,98,1,13,
17,6,102,3,0,
17,6,104,4,0,
17,6,119,1,52,
17,6,129,3,0,
17,6,156,4,0,
17,6,164,3,0,
17,6,168,4,0,
17,6,173,3,0,
17,6,182,4,0,
17,6,189,3,0,
17,6,203,3,0,
17,6,207,3,0,
17,6,211,4,0,
17,6,213,4,0,
17,6,214,3,0,
17,6,216,4,0,
17,6,218,4,0,
17,6,237,4,0,
17,6,240,4,0,
17,6,241,4,0,
17,6,263,4,0,
17,6,290,4,0,
17,6,297,1,34,
17,6,332,4,0,
17,7,16,1,1,3
17,7,16,1,9,
17,7,17,1,27,
17,7,18,1,20,
17,7,19,4,0,
17,7,28,1,1,2
17,7,28,1,5,
17,7,33,1,1,1
17,7,38,3,0,
17,7,92,4,0,
17,7,97,1,43,
17,7,98,1,13,
17,7,102,3,0,
17,7,104,4,0,
17,7,119,1,52,
17,7,156,4,0,
17,7,164,3,0,
17,7,168,4,0,
17,7,182,4,0,
17,7,211,4,0,
17,7,213,4,0,
17,7,216,4,0,
17,7,218,4,0,
17,7,237,4,0,
17,7,240,4,0,
17,7,241,4,0,
17,7,263,4,0,
17,7,290,4,0,
17,7,297,1,34,
17,7,332,4,0,
17,8,16,1,1,3
17,8,16,1,9,
17,8,17,1,37,
17,8,18,1,17,
17,8,19,4,0,
17,8,28,1,1,2
17,8,28,1,5,
17,8,33,1,1,1
17,8,92,4,0,
17,8,97,1,32,
17,8,98,1,13,
17,8,104,4,0,
17,8,119,1,52,
17,8,156,4,0,
17,8,164,4,0,
17,8,168,4,0,
17,8,182,4,0,
17,8,203,4,0,
17,8,207,4,0,
17,8,211,4,0,
17,8,213,4,0,
17,8,214,4,0,
17,8,216,4,0,
17,8,218,4,0,
17,8,237,4,0,
17,8,239,1,22,
17,8,240,4,0,
17,8,241,4,0,
17,8,263,4,0,
17,8,290,4,0,
17,8,297,1,27,
17,8,332,4,0,
17,8,355,1,42,
17,8,355,4,0,
17,8,363,4,0,
17,8,365,4,0,
17,8,366,1,47,
17,8,369,4,0,
17,8,403,1,57,
17,8,432,4,0,
17,8,445,4,0,
17,9,16,1,1,3
17,9,16,1,9,
17,9,17,1,37,
17,9,18,1,17,
17,9,19,4,0,
17,9,28,1,1,2
17,9,28,1,5,
17,9,33,1,1,1
17,9,92,4,0,
17,9,97,1,32,
17,9,98,1,13,
17,9,104,4,0,
17,9,119,1,52,
17,9,129,3,0,
17,9,156,4,0,
17,9,164,4,0,
17,9,168,4,0,
17,9,173,3,0,
17,9,182,4,0,
17,9,189,3,0,
17,9,203,4,0,
17,9,207,4,0,
17,9,211,4,0,
17,9,213,4,0,
17,9,214,4,0,
17,9,216,4,0,
17,9,218,4,0,
17,9,237,4,0,
17,9,239,1,22,
17,9,239,3,0,
17,9,240,4,0,
17,9,241,4,0,
17,9,253,3,0,
17,9,257,3,0,
17,9,263,4,0,
17,9,290,4,0,
17,9,297,1,27,
17,9,314,3,0,
17,9,332,4,0,
17,9,355,1,42,
17,9,355,4,0,
17,9,363,4,0,
17,9,365,4,0,
17,9,366,1,47,
17,9,369,4,0,
17,9,403,1,57,
17,9,432,4,0,
17,9,445,4,0,
17,9,466,3,0,
17,10,16,1,1,3
17,10,16,1,9,
17,10,17,1,37,
17,10,18,1,17,
17,10,19,4,0,
17,10,28,1,1,2
17,10,28,1,5,
17,10,33,1,1,1
17,10,92,4,0,
17,10,97,1,32,
17,10,98,1,13,
17,10,104,4,0,
17,10,119,1,52,
17,10,129,3,0,
17,10,156,4,0,
17,10,164,4,0,
17,10,168,4,0,
17,10,173,3,0,
17,10,182,4,0,
17,10,189,3,0,
17,10,203,4,0,
17,10,207,4,0,
17,10,211,4,0,
17,10,213,4,0,
17,10,214,4,0,
17,10,216,4,0,
17,10,218,4,0,
17,10,237,4,0,
17,10,239,1,22,
17,10,239,3,0,
17,10,240,4,0,
17,10,241,4,0,
17,10,253,3,0,
17,10,257,3,0,
17,10,263,4,0,
17,10,290,4,0,
17,10,297,1,27,
17,10,314,3,0,
17,10,332,4,0,
17,10,355,1,42,
17,10,355,4,0,
17,10,363,4,0,
17,10,365,4,0,
17,10,366,1,47,
17,10,366,3,0,
17,10,369,4,0,
17,10,403,1,57,
17,10,445,4,0,
17,10,466,3,0,
17,11,16,1,1,3
17,11,16,1,9,
17,11,17,1,37,
17,11,18,1,17,
17,11,19,4,0,
17,11,28,1,1,2
17,11,28,1,5,
17,11,33,1,1,1
17,11,92,4,0,
17,11,97,1,32,
17,11,98,1,13,
17,11,104,4,0,
17,11,119,1,52,
17,11,156,4,0,
17,11,164,4,0,
17,11,168,4,0,
17,11,182,4,0,
17,11,207,4,0,
17,11,213,4,0,
17,11,216,4,0,
17,11,218,4,0,
17,11,237,4,0,
17,11,239,1,22,
17,11,240,4,0,
17,11,241,4,0,
17,11,263,4,0,
17,11,297,1,27,
17,11,332,4,0,
17,11,355,1,42,
17,11,365,4,0,
17,11,366,1,47,
17,11,369,4,0,
17,11,403,1,57,
17,11,496,4,0,
17,11,526,4,0,
17,11,542,1,62,
17,12,16,1,1,3
17,12,16,1,9,
17,12,17,1,27,
17,12,18,1,20,
17,12,19,4,0,
17,12,28,1,1,2
17,12,28,1,5,
17,12,33,1,1,1
17,12,92,4,0,
17,12,97,1,43,
17,12,98,1,13,
17,12,104,4,0,
17,12,119,1,52,
17,12,156,4,0,
17,12,168,4,0,
17,12,182,4,0,
17,12,211,4,0,
17,12,213,4,0,
17,12,216,4,0,
17,12,218,4,0,
17,12,237,4,0,
17,12,240,4,0,
17,12,241,4,0,
17,12,263,4,0,
17,12,290,4,0,
17,12,297,1,34,
17,12,332,4,0,
17,13,16,1,1,3
17,13,16,1,9,
17,13,17,1,27,
17,13,18,1,20,
17,13,19,4,0,
17,13,28,1,1,2
17,13,28,1,5,
17,13,33,1,1,1
17,13,38,3,0,
17,13,92,4,0,
17,13,97,1,43,
17,13,98,1,13,
17,13,102,3,0,
17,13,104,4,0,
17,13,119,1,52,
17,13,143,3,0,
17,13,156,4,0,
17,13,164,3,0,
17,13,168,4,0,
17,13,182,4,0,
17,13,207,3,0,
17,13,211,4,0,
17,13,213,4,0,
17,13,216,4,0,
17,13,218,4,0,
17,13,237,4,0,
17,13,240,4,0,
17,13,241,4,0,
17,13,263,4,0,
17,13,290,4,0,
17,13,297,1,34,
17,13,332,4,0,
17,14,16,1,1,3
17,14,16,1,9,
17,14,17,1,37,
17,14,18,1,17,
17,14,19,4,0,
17,14,28,1,1,2
17,14,28,1,5,
17,14,33,1,1,1
17,14,92,4,0,
17,14,97,1,32,
17,14,98,1,13,
17,14,104,4,0,
17,14,119,1,52,
17,14,156,4,0,
17,14,164,4,0,
17,14,168,4,0,
17,14,173,3,0,
17,14,182,4,0,
17,14,207,4,0,
17,14,213,4,0,
17,14,214,3,0,
17,14,216,4,0,
17,14,218,4,0,
17,14,237,4,0,
17,14,239,1,22,
17,14,240,4,0,
17,14,241,4,0,
17,14,253,3,0,
17,14,257,3,0,
17,14,263,4,0,
17,14,297,1,27,
17,14,332,4,0,
17,14,355,1,42,
17,14,355,3,0,
17,14,365,4,0,
17,14,366,1,47,
17,14,366,3,0,
17,14,369,4,0,
17,14,403,1,57,
17,14,496,4,0,
17,14,526,4,0,
17,14,542,1,62,
18,1,13,4,0,
18,1,16,1,1,1
18,1,17,1,31,
18,1,18,1,21,
18,1,18,4,0,
18,1,19,4,0,
18,1,28,1,1,2
18,1,28,1,5,
18,1,36,4,0,
18,1,38,4,0,
18,1,63,4,0,
18,1,92,4,0,
18,1,97,1,44,
18,1,98,1,1,3
18,1,98,1,12,
18,1,99,4,0,
18,1,102,4,0,
18,1,104,4,0,
18,1,115,4,0,
18,1,117,4,0,
18,1,119,1,54,
18,1,129,4,0,
18,1,143,4,0,
18,1,156,4,0,
18,1,164,4,0,
18,2,13,4,0,
18,2,16,1,1,1
18,2,17,1,31,
18,2,18,1,21,
18,2,18,4,0,
18,2,19,4,0,
18,2,28,1,1,2
18,2,28,1,5,
18,2,36,4,0,
18,2,38,4,0,
18,2,63,4,0,
18,2,92,4,0,
18,2,97,1,44,
18,2,98,1,1,3
18,2,98,1,12,
18,2,99,4,0,
18,2,102,4,0,
18,2,104,4,0,
18,2,115,4,0,
18,2,117,4,0,
18,2,119,1,54,
18,2,129,4,0,
18,2,143,4,0,
18,2,156,4,0,
18,2,164,4,0,
18,3,16,1,1,3
18,3,16,1,9,
18,3,17,1,33,
18,3,18,1,23,
18,3,19,4,0,
18,3,28,1,1,2
18,3,28,1,5,
18,3,33,1,1,1
18,3,63,4,0,
18,3,92,4,0,
18,3,97,1,46,
18,3,98,1,1,4
18,3,98,1,15,
18,3,104,4,0,
18,3,119,1,61,
18,3,129,4,0,
18,3,156,4,0,
18,3,168,4,0,
18,3,173,4,0,
18,3,174,4,0,
18,3,182,4,0,
18,3,189,4,0,
18,3,197,4,0,
18,3,203,4,0,
18,3,207,4,0,
18,3,211,4,0,
18,3,213,4,0,
18,3,214,4,0,
18,3,216,4,0,
18,3,218,4,0,
18,3,237,4,0,
18,3,241,4,0,
18,4,16,1,1,3
18,4,16,1,9,
18,4,17,1,33,
18,4,18,1,23,
18,4,19,4,0,
18,4,28,1,1,2
18,4,28,1,5,
18,4,33,1,1,1
18,4,63,4,0,
18,4,92,4,0,
18,4,97,1,46,
18,4,98,1,1,4
18,4,98,1,15,
18,4,104,4,0,
18,4,119,1,61,
18,4,129,4,0,
18,4,156,4,0,
18,4,168,4,0,
18,4,173,4,0,
18,4,174,4,0,
18,4,182,4,0,
18,4,189,4,0,
18,4,197,4,0,
18,4,203,4,0,
18,4,207,4,0,
18,4,211,4,0,
18,4,213,4,0,
18,4,214,4,0,
18,4,216,4,0,
18,4,218,4,0,
18,4,237,4,0,
18,4,241,4,0,
18,5,16,1,1,3
18,5,16,1,9,
18,5,17,1,27,
18,5,18,1,20,
18,5,19,4,0,
18,5,28,1,1,2
18,5,28,1,5,
18,5,33,1,1,1
18,5,63,4,0,
18,5,92,4,0,
18,5,97,1,48,
18,5,98,1,1,4
18,5,98,1,13,
18,5,104,4,0,
18,5,119,1,62,
18,5,156,4,0,
18,5,168,4,0,
18,5,182,4,0,
18,5,211,4,0,
18,5,213,4,0,
18,5,216,4,0,
18,5,218,4,0,
18,5,237,4,0,
18,5,240,4,0,
18,5,241,4,0,
18,5,263,4,0,
18,5,290,4,0,
18,5,297,1,34,
18,5,332,4,0,
18,6,16,1,1,3
18,6,16,1,9,
18,6,17,1,27,
18,6,18,1,20,
18,6,19,4,0,
18,6,28,1,1,2
18,6,28,1,5,
18,6,33,1,1,1
18,6,38,3,0,
18,6,63,4,0,
18,6,92,4,0,
18,6,97,1,48,
18,6,98,1,1,4
18,6,98,1,13,
18,6,102,3,0,
18,6,104,4,0,
18,6,119,1,62,
18,6,129,3,0,
18,6,156,4,0,
18,6,164,3,0,
18,6,168,4,0,
18,6,173,3,0,
18,6,182,4,0,
18,6,189,3,0,
18,6,203,3,0,
18,6,207,3,0,
18,6,211,4,0,
18,6,213,4,0,
18,6,214,3,0,
18,6,216,4,0,
18,6,218,4,0,
18,6,237,4,0,
18,6,240,4,0,
18,6,241,4,0,
18,6,263,4,0,
18,6,290,4,0,
18,6,297,1,34,
18,6,332,4,0,
18,7,16,1,1,3
18,7,16,1,9,
18,7,17,1,27,
18,7,18,1,20,
18,7,19,4,0,
18,7,28,1,1,2
18,7,28,1,5,
18,7,33,1,1,1
18,7,38,3,0,
18,7,63,4,0,
18,7,92,4,0,
18,7,97,1,48,
18,7,98,1,1,4
18,7,98,1,13,
18,7,102,3,0,
18,7,104,4,0,
18,7,119,1,62,
18,7,156,4,0,
18,7,164,3,0,
18,7,168,4,0,
18,7,182,4,0,
18,7,211,4,0,
18,7,213,4,0,
18,7,216,4,0,
18,7,218,4,0,
18,7,237,4,0,
18,7,240,4,0,
18,7,241,4,0,
18,7,263,4,0,
18,7,290,4,0,
18,7,297,1,34,
18,7,332,4,0,
18,8,16,1,1,3
18,8,16,1,9,
18,8,17,1,38,
18,8,18,1,17,
18,8,19,4,0,
18,8,28,1,1,2
18,8,28,1,5,
18,8,33,1,1,1
18,8,63,4,0,
18,8,92,4,0,
18,8,97,1,32,
18,8,98,1,1,4
18,8,98,1,13,
18,8,104,4,0,
18,8,119,1,56,
18,8,156,4,0,
18,8,164,4,0,
18,8,168,4,0,
18,8,182,4,0,
18,8,203,4,0,
18,8,207,4,0,
18,8,211,4,0,
18,8,213,4,0,
18,8,214,4,0,
18,8,216,4,0,
18,8,218,4,0,
18,8,237,4,0,
18,8,239,1,22,
18,8,240,4,0,
18,8,241,4,0,
18,8,263,4,0,
18,8,290,4,0,
18,8,297,1,27,
18,8,332,4,0,
18,8,355,1,44,
18,8,355,4,0,
18,8,363,4,0,
18,8,365,4,0,
18,8,366,1,50,
18,8,369,4,0,
18,8,403,1,62,
18,8,416,4,0,
18,8,432,4,0,
18,8,445,4,0,
18,9,16,1,1,3
18,9,16,1,9,
18,9,17,1,38,
18,9,18,1,17,
18,9,19,4,0,
18,9,28,1,1,2
18,9,28,1,5,
18,9,33,1,1,1
18,9,63,4,0,
18,9,92,4,0,
18,9,97,1,32,
18,9,98,1,1,4
18,9,98,1,13,
18,9,104,4,0,
18,9,119,1,56,
18,9,129,3,0,
18,9,156,4,0,
18,9,164,4,0,
18,9,168,4,0,
18,9,173,3,0,
18,9,182,4,0,
18,9,189,3,0,
18,9,203,4,0,
18,9,207,4,0,
18,9,211,4,0,
18,9,213,4,0,
18,9,214,4,0,
18,9,216,4,0,
18,9,218,4,0,
18,9,237,4,0,
18,9,239,1,22,
18,9,239,3,0,
18,9,240,4,0,
18,9,241,4,0,
18,9,253,3,0,
18,9,257,3,0,
18,9,263,4,0,
18,9,290,4,0,
18,9,297,1,27,
18,9,314,3,0,
18,9,332,4,0,
18,9,355,1,44,
18,9,355,4,0,
18,9,363,4,0,
18,9,365,4,0,
18,9,366,1,50,
18,9,369,4,0,
18,9,403,1,62,
18,9,416,4,0,
18,9,432,4,0,
18,9,445,4,0,
18,9,466,3,0,
18,10,16,1,1,3
18,10,16,1,9,
18,10,17,1,38,
18,10,18,1,17,
18,10,19,4,0,
18,10,28,1,1,2
18,10,28,1,5,
18,10,33,1,1,1
18,10,63,4,0,
18,10,92,4,0,
18,10,97,1,32,
18,10,98,1,1,4
18,10,98,1,13,
18,10,104,4,0,
18,10,119,1,56,
18,10,129,3,0,
18,10,143,3,0,
18,10,156,4,0,
18,10,164,4,0,
18,10,168,4,0,
18,10,173,3,0,
18,10,182,4,0,
18,10,189,3,0,
18,10,203,4,0,
18,10,207,4,0,
18,10,211,4,0,
18,10,213,4,0,
18,10,214,4,0,
18,10,216,4,0,
18,10,218,4,0,
18,10,237,4,0,
18,10,239,1,22,
18,10,239,3,0,
18,10,240,4,0,
18,10,241,4,0,
18,10,253,3,0,
18,10,257,3,0,
18,10,263,4,0,
18,10,290,4,0,
18,10,297,1,27,
18,10,314,3,0,
18,10,332,4,0,
18,10,355,1,44,
18,10,355,4,0,
18,10,363,4,0,
18,10,365,4,0,
18,10,366,1,50,
18,10,366,3,0,
18,10,369,4,0,
18,10,403,1,62,
18,10,416,4,0,
18,10,445,4,0,
18,10,466,3,0,
18,11,16,1,1,3
18,11,16,1,9,
18,11,17,1,38,
18,11,18,1,17,
18,11,19,4,0,
18,11,28,1,1,2
18,11,28,1,5,
18,11,33,1,1,1
18,11,63,4,0,
18,11,92,4,0,
18,11,97,1,32,
18,11,98,1,1,4
18,11,98,1,13,
18,11,104,4,0,
18,11,119,1,56,
18,11,156,4,0,
18,11,164,4,0,
18,11,168,4,0,
18,11,182,4,0,
18,11,207,4,0,
18,11,213,4,0,
18,11,216,4,0,
18,11,218,4,0,
18,11,237,4,0,
18,11,239,1,22,
18,11,240,4,0,
18,11,241,4,0,
18,11,263,4,0,
18,11,297,1,27,
18,11,332,4,0,
18,11,355,1,44,
18,11,365,4,0,
18,11,366,1,50,
18,11,369,4,0,
18,11,403,1,62,
18,11,416,4,0,
18,11,496,4,0,
18,11,526,4,0,
18,11,542,1,68,
18,12,16,1,1,3
18,12,16,1,9,
18,12,17,1,27,
18,12,18,1,20,
18,12,19,4,0,
18,12,28,1,1,2
18,12,28,1,5,
18,12,33,1,1,1
18,12,63,4,0,
18,12,92,4,0,
18,12,97,1,48,
18,12,98,1,1,4
18,12,98,1,13,
18,12,104,4,0,
18,12,119,1,62,
18,12,156,4,0,
18,12,168,4,0,
18,12,182,4,0,
18,12,211,4,0,
18,12,213,4,0,
18,12,216,4,0,
18,12,218,4,0,
18,12,237,4,0,
18,12,240,4,0,
18,12,241,4,0,
18,12,263,4,0,
18,12,290,4,0,
18,12,297,1,34,
18,12,332,4,0,
18,13,16,1,1,3
18,13,16,1,9,
18,13,17,1,27,
18,13,18,1,20,
18,13,19,4,0,
18,13,28,1,1,2
18,13,28,1,5,
18,13,33,1,1,1
18,13,38,3,0,
18,13,63,4,0,
18,13,92,4,0,
18,13,97,1,48,
18,13,98,1,1,4
18,13,98,1,13,
18,13,102,3,0,
18,13,104,4,0,
18,13,119,1,62,
18,13,143,3,0,
18,13,156,4,0,
18,13,164,3,0,
18,13,168,4,0,
18,13,182,4,0,
18,13,207,3,0,
18,13,211,4,0,
18,13,213,4,0,
18,13,216,4,0,
18,13,218,4,0,
18,13,237,4,0,
18,13,240,4,0,
18,13,241,4,0,
18,13,263,4,0,
18,13,290,4,0,
18,13,297,1,34,
18,13,332,4,0,
18,14,16,1,1,3
18,14,16,1,9,
18,14,17,1,38,
18,14,18,1,17,
18,14,19,4,0,
18,14,28,1,1,2
18,14,28,1,5,
18,14,33,1,1,1
18,14,63,4,0,
18,14,92,4,0,
18,14,97,1,32,
18,14,98,1,1,4
18,14,98,1,13,
18,14,104,4,0,
18,14,119,1,56,
18,14,143,3,0,
18,14,156,4,0,
18,14,164,4,0,
18,14,168,4,0,
18,14,173,3,0,
18,14,182,4,0,
18,14,207,4,0,
18,14,213,4,0,
18,14,214,3,0,
18,14,216,4,0,
18,14,218,4,0,
18,14,237,4,0,
18,14,239,1,22,
18,14,240,4,0,
18,14,241,4,0,
18,14,253,3,0,
18,14,257,3,0,
18,14,263,4,0,
18,14,297,1,27,
18,14,332,4,0,
18,14,355,1,44,
18,14,355,3,0,
18,14,365,4,0,
18,14,366,1,50,
18,14,366,3,0,
18,14,369,4,0,
18,14,403,1,62,
18,14,416,4,0,
18,14,496,4,0,
18,14,526,4,0,
18,14,542,1,68,
19,1,33,1,1,1
19,1,34,4,0,
19,1,36,4,0,
19,1,38,4,0,
19,1,39,1,1,2
19,1,55,4,0,
19,1,59,4,0,
19,1,61,4,0,
19,1,85,4,0,
19,1,87,4,0,
19,1,91,4,0,
19,1,92,4,0,
19,1,98,1,7,
19,1,99,4,0,
19,1,102,4,0,
19,1,104,4,0,
19,1,116,1,23,
19,1,117,4,0,
19,1,129,4,0,
19,1,130,4,0,
19,1,156,4,0,
19,1,158,1,14,
19,1,162,1,34,
19,1,164,4,0,
19,2,33,1,1,1
19,2,34,4,0,
19,2,36,4,0,
19,2,38,4,0,
19,2,39,1,1,2
19,2,55,4,0,
19,2,59,4,0,
19,2,61,4,0,
19,2,85,4,0,
19,2,87,4,0,
19,2,91,4,0,
19,2,92,4,0,
19,2,98,1,7,
19,2,99,4,0,
19,2,102,4,0,
19,2,104,4,0,
19,2,116,1,23,
19,2,117,4,0,
19,2,129,4,0,
19,2,130,4,0,
19,2,156,4,0,
19,2,158,1,14,
19,2,162,1,34,
19,2,164,4,0,
19,3,29,4,0,
19,3,33,1,1,1
19,3,39,1,1,2
19,3,44,2,0,
19,3,59,4,0,
19,3,68,2,0,
19,3,87,4,0,
19,3,91,4,0,
19,3,92,4,0,
19,3,98,1,7,
19,3,103,2,0,
19,3,104,4,0,
19,3,111,4,0,
19,3,116,1,20,
19,3,129,4,0,
19,3,154,2,0,
19,3,156,4,0,
19,3,158,1,13,
19,3,162,1,34,
19,3,168,4,0,
19,3,172,2,0,
19,3,173,4,0,
19,3,174,4,0,
19,3,179,2,0,
19,3,182,4,0,
19,3,189,4,0,
19,3,196,4,0,
19,3,203,4,0,
19,3,207,4,0,
19,3,213,4,0,
19,3,214,4,0,
19,3,216,4,0,
19,3,218,4,0,
19,3,228,1,27,
19,3,231,4,0,
19,3,237,4,0,
19,3,241,4,0,
19,3,247,4,0,
19,3,249,4,0,
19,4,29,4,0,
19,4,33,1,1,1
19,4,39,1,1,2
19,4,44,2,0,
19,4,59,4,0,
19,4,68,2,0,
19,4,87,4,0,
19,4,91,4,0,
19,4,92,4,0,
19,4,98,1,7,
19,4,103,2,0,
19,4,104,4,0,
19,4,111,4,0,
19,4,116,1,20,
19,4,129,4,0,
19,4,154,2,0,
19,4,156,4,0,
19,4,158,1,13,
19,4,162,1,34,
19,4,168,4,0,
19,4,172,2,0,
19,4,173,4,0,
19,4,174,4,0,
19,4,179,2,0,
19,4,182,4,0,
19,4,189,4,0,
19,4,196,4,0,
19,4,203,4,0,
19,4,207,4,0,
19,4,213,4,0,
19,4,214,4,0,
19,4,216,4,0,
19,4,218,4,0,
19,4,228,1,27,
19,4,231,4,0,
19,4,237,4,0,
19,4,241,4,0,
19,4,247,4,0,
19,4,249,4,0,
19,5,15,4,0,
19,5,33,1,1,1
19,5,39,1,1,2
19,5,44,2,0,
19,5,58,4,0,
19,5,59,4,0,
19,5,68,2,0,
19,5,85,4,0,
19,5,87,4,0,
19,5,91,4,0,
19,5,92,4,0,
19,5,98,1,7,
19,5,103,2,0,
19,5,104,4,0,
19,5,116,1,20,
19,5,154,2,0,
19,5,156,4,0,
19,5,158,1,13,
19,5,162,1,34,
19,5,168,4,0,
19,5,172,2,0,
19,5,179,2,0,
19,5,182,4,0,
19,5,207,2,0,
19,5,213,4,0,
19,5,216,4,0,
19,5,218,4,0,
19,5,228,1,27,
19,5,231,4,0,
19,5,237,4,0,
19,5,240,4,0,
19,5,241,4,0,
19,5,247,4,0,
19,5,249,4,0,
19,5,253,2,0,
19,5,263,4,0,
19,5,269,4,0,
19,5,283,1,41,
19,5,290,4,0,
19,5,351,4,0,
19,6,15,4,0,
19,6,33,1,1,1
19,6,34,3,0,
19,6,38,3,0,
19,6,39,1,1,2
19,6,44,2,0,
19,6,58,4,0,
19,6,59,4,0,
19,6,68,2,0,
19,6,68,3,0,
19,6,85,4,0,
19,6,86,3,0,
19,6,87,4,0,
19,6,91,4,0,
19,6,92,4,0,
19,6,98,1,7,
19,6,102,3,0,
19,6,103,2,0,
19,6,104,4,0,
19,6,111,3,0,
19,6,116,1,20,
19,6,129,3,0,
19,6,154,2,0,
19,6,156,4,0,
19,6,158,1,13,
19,6,162,1,34,
19,6,164,3,0,
19,6,168,4,0,
19,6,172,2,0,
19,6,173,3,0,
19,6,179,2,0,
19,6,182,4,0,
19,6,189,3,0,
19,6,196,3,0,
19,6,203,3,0,
19,6,207,2,0,
19,6,207,3,0,
19,6,213,4,0,
19,6,214,3,0,
19,6,216,4,0,
19,6,218,4,0,
19,6,228,1,27,
19,6,231,4,0,
19,6,237,4,0,
19,6,240,4,0,
19,6,241,4,0,
19,6,247,4,0,
19,6,249,4,0,
19,6,253,2,0,
19,6,263,4,0,
19,6,269,4,0,
