pokemon_id,pokemon_name,language_id,language_name,summary
10203,kingler-gmax,9,en,"**Kingler Gmax** is a Water-type Pokémon introduced in Generation I with a unique Gigantamax form introduced in Pokémon Sword and Shield.

**Type:** Water

**Abilities:**

- **Hyper Cutter:** Prevents the Pokémon's Attack stat from being lowered.
- **Shell Armor:** Prevents critical hits.
- **Sheer Force (Hidden Ability):** Increases the power of moves that have beneficial secondary effects by 30% but removes those effects.

**Physical Characteristics:**

- Gigantamax Kingler retains the basic crustacean structure of regular Kingler but becomes significantly larger.
- Its left pincer grows to an enormous size and is covered with a frothy, foamy substance that resembles a cloud.
- The foam can be expelled with tremendous force and is used as a weapon.
- Its body is a more vibrant orange, and its legs are equipped with sharp, pointed tips for stability.

**Behavior and Habitat:**

- Typically found in coastal regions and beaches, Kingler lives near water bodies where it can hunt for prey.
- Known for its territorial nature, it uses its massive pincers to fend off intruders and assert dominance over its territory.
- Despite its aggressive appearance, it can be quite passive unless provoked.

**In Battle:**

- Kingler Gmax is known for its devastating physical attacks and high Attack stat.
- **G-Max Foam Burst** is its signature move during Gigantamax battles, which not only deals damage but also harshly lowers the Speed of opposing Pokémon.
- Strong against Fire, Ground, and Rock types but vulnerable to Electric and Grass-type moves.
- Common moves include Crabhammer, Liquidation, and Superpower, which benefit from Sheer Force if it has the hidden ability.

**Evolution:**

- Evolves from Krabby starting at level 28.
- Does not evolve further, but can Gigantamax in specific conditions in Pokémon Sword and Shield.

**Interesting Facts:**

- The Gigantamax form of Kingler is exclusive to certain events or through special in-game conditions.
- Its G-Max Foam Burst move is inspired by the real-life phenomenon of waves crashing onto rocky shores, creating a foamy appearance.
- A notable Pokémon in competitive play due to its high Attack stat and access to various powerful moves.
- Kingler’s design and abilities are inspired by real-world crabs, particularly their strength and territorial behavior."
281,kirlia,9,en,"**Kirlia** is a Psychic/Fairy-type Pokémon introduced in Generation III.

**Type:** Psychic / Fairy

**Abilities:**

- **Synchronize:** Passes on status conditions like poison, paralysis, or burn to the Pokémon that inflicted them.
- **Trace:** Copies an opponent's ability when entering battle.
- **Telepathy (Hidden Ability):** Avoids damage from allies' moves that affect all Pokémon in battle, such as Earthquake or Surf.

**Physical Characteristics:**

- Kirlia is a small, humanoid Pokémon with a slender, delicate appearance.
- It has a predominantly white body with a green ""helmet"" that covers most of its head, leaving only its face exposed.
- Its hair is green and styled to resemble a bob cut.
- Kirlia's eyes are large and red, adding to its expressive appearance.
- It has two pink, ribbon-like extensions that drape from its helmet and flow down its back, resembling a dress.

**Behavior and Habitat:**

- Kirlia is known for its graceful movements and often dances to express its emotions.
- It prefers peaceful environments such as serene grasslands or quiet forests.
- Kirlia is highly attuned to the emotions of its Trainer and surroundings; it is said that a Kirlia in a positive environment will grow beautifully.
- Its psychic powers are directly influenced by its feelings, which means it becomes significantly stronger when happy.

**In Battle:**

- Kirlia is a versatile battler with a focus on special attacks.
- Known for strategic moves like Psychic, Draining Kiss, and Dazzling Gleam, which take advantage of its dual typing.
- Its ability to use Calm Mind can boost its Special Attack and Special Defense, making it a formidable opponent when set up correctly.
- Kirlia is strong against Fighting and Dragon types but vulnerable to Ghost, Poison, and Steel types.

**Evolution:**

- Evolves from Ralts starting at level 20.
- Evolves into Gardevoir starting at level 30.
- Alternatively, a male Kirlia can evolve into Gallade when exposed to a Dawn Stone.

**Interesting Facts:**

- Kirlia is inspired by the concept of a ballerina, which is reflected in its dancing behavior and elegant appearance.
- It is said to have the power to create mirages, which it uses to protect itself and its Trainer.
- Kirlia's perception of its Trainer's emotions can influence its evolutionary path, hinting at the close bond it shares with humans.
- In the Pokémon anime, Kirlia has been featured as a Pokémon that evolves into Gardevoir, showcasing its powerful psychic abilities in battle."
600,klang,9,en,"**Klang** is a Steel-type Pokémon introduced in Generation V.

**Type:** Steel

**Abilities:**

- **Plus:** Increases Special Attack when a Pokémon with the Minus ability is on the field
- **Minus:** Increases Special Attack when a Pokémon with the Plus ability is on the field
- **Hidden Ability - Clear Body:** Prevents the Pokémon's stats from being lowered by other Pokémon's moves or abilities

**Physical Characteristics:**

- Composed of three interlocking gears
- Each gear has a central axis with a small red core
- Gears have a metallic gray color with a shiny, polished surface
- Features rectangular teeth on each gear
- Possesses a small pair of eyes on the central gear, giving it an animated appearance

**Behavior and Habitat:**

- Typically found near power plants or factories due to affinity for electricity
- Known to exhibit mechanical-like behavior, often seen rotating its gears to generate energy
- Communicates through the clanking and grinding of its gears
- Prefers industrial areas where it can absorb electrical energy to power itself

**In Battle:**

- Known for its high Defense and Special Defense
- Utilizes moves like Gear Grind and Shift Gear to boost speed and attack power
- Strong against Ice, Rock, and Fairy types due to its Steel typing
- Weak against Fighting, Ground, and Fire types
- Often used to set up defenses and gradually overpower opponents

**Evolution:**

- Evolves from Klink starting at level 38
- Evolves into Klinklang starting at level 49

**Interesting Facts:**

- Klang's gear-like appearance and mechanical nature are inspired by industrial machinery
- Often seen as a symbol of technological advancement in the Pokémon world
- The interlocking gears concept is a recurring theme in its evolutionary line, emphasizing teamwork and synergy
- Its design reflects the importance of machinery in modern life, blending natural and industrial elements"
950,klawf,9,en,"**Klawf** is a Rock-type Pokémon introduced in Generation IX.

**Type:** Rock

**Abilities:**

- **Anger Shell:** When its HP drops below half, it lowers its Defense and Special Defense but increases its Attack, Special Attack, and Speed.
- **Shell Armor (Hidden Ability):** Prevents the Pokémon from receiving critical hits.

**Physical Characteristics:**

- Klawf resembles a large crab with a rugged, rocky exterior.
- It has a hardened, spiky shell on its back that offers protection and camouflage.
- Its claws are large and powerful, used for both attacking and climbing.
- The Pokémon's eyes are able to rotate independently, giving it a wide range of vision to spot prey and predators.

**Behavior and Habitat:**

- Klawf is typically found in rocky areas, often near cliffs or mountainous regions where it can blend into its surroundings.
- It is known for its territorial nature, often clinging to cliff faces to ambush unsuspecting prey.
- Despite its fierce appearance, Klawf can sometimes be seen sunbathing to warm its rocky shell.
- It has a peculiar habit of hanging upside down from cliffs, waiting patiently for its next meal.

**In Battle:**

- Klawf is a physically strong Pokémon with high Defense and Attack stats.
- Its signature move, ""Shell Smash,"" allows it to lower its defenses to greatly boost its offensive capabilities and speed.
- Effective against Fire, Flying, and Bug types due to its Rock-type moves.
- Vulnerable to Water, Grass, Fighting, Ground, and Steel-type moves.
- Klawf's strategy often involves utilizing its ability ""Anger Shell"" to turn the tide of battle when its HP is low.

**Evolution:**

- Klawf does not evolve from or into any other Pokémon, making it a standalone species.

**Interesting Facts:**

- Klawf's design is inspired by crabs and the rugged terrain of coastal cliffs.
- The Pokémon's ability to hang upside down is derived from real-life crabs that can cling to surfaces in harsh environments.
- Its unique ability ""Anger Shell"" reflects a survival instinct, turning defensive situations into offensive opportunities.

Klawf's role in the Pokémon ecosystem showcases how creatures adapt to their environments, using natural camouflage and strategic combat abilities to thrive in challenging habitats."
900,kleavor,9,en,"**Kleavor** is a Bug/Rock-type Pokémon introduced in Generation VIII.

**Type:** Bug/Rock

**Abilities:**

- **Swarm:** Boosts the power of Bug-type moves by 50% (1.5×) when the Pokémon has less than or equal to 1/3 of its maximum HP.
- **Sheer Force (Hidden Ability):** Increases the power of moves by 30% but removes any additional effects.

**Physical Characteristics:**

- Kleavor is a large, bipedal Pokémon with a rugged, stone-like appearance.
- It has sharp, axe-like forearms that resemble cleavers, which it uses as weapons.
- Its body is primarily made of a tough, rock-like exoskeleton, giving it a robust and defensive stature.
- The head is adorned with a pair of jagged, rock-like horns and has an intimidating expression.

**Behavior and Habitat:**

- Kleavor is known to inhabit rocky terrains and forests, where it can camouflage with the rocky environment.
- It is a territorial Pokémon, often found guarding its domain with its formidable cleaver-like arms.
- Kleavor is a solitary Pokémon, primarily living and hunting alone.
- This Pokémon can often be seen sharpening its blade-like limbs on rocks to keep them battle-ready.

**In Battle:**

- Kleavor excels in offensive combat, using its high Attack stat to deal significant damage.
- Notable moves include Stone Axe, a signature move that can also set up Stealth Rocks, and X-Scissor for powerful Bug-type coverage.
- It is strong against Fire, Flying, and Ice types due to its Rock-type moves.
- It is weak against Steel, Water, and Rock types, which can exploit its Bug/Rock dual typing defensively.

**Evolution:**

- Kleavor evolves from Scyther when exposed to a Black Augurite, a special evolutionary item found in the Hisui region.

**Interesting Facts:**

- Kleavor is one of the regional evolutions introduced in Pokémon Legends: Arceus, set in the ancient Hisui region, which is the historical version of the Sinnoh region.
- It was revered in ancient times due to its impressive strength and rock-like armor, making it a formidable guardian of its territory.
- Kleavor's axe-like limbs are not just for show; they are used in various ways, such as cutting trees and crushing rocks, showcasing its versatility in the wild."
707,klefki,9,en,"**Klefki** is a Steel/Fairy-type Pokémon introduced in Generation VI.

**Type:** Steel / Fairy

**Abilities:**

- **Prankster:** Gives priority to status moves.
- **Magician (Hidden Ability):** Steals an item when it hits another Pokémon with a move.

**Physical Characteristics:**

- Small, grayish key ring-like Pokémon
- Features a round, silver face with a pink keyhole nose
- Has a collection of keys attached to its loop
- Two long, white arms resembling keys
- Eyes are circular with a gentle, friendly expression

**Behavior and Habitat:**

- Often found in urban areas, particularly near homes and offices
- Collects keys and treasures them, often refusing to part with them
- Known to rattle its keys to frighten intruders or signal excitement
- Forms strong attachments to its keys, making it a protective guardian

**In Battle:**

- Utilized as a status inflictor with high support capabilities
- Signature moves: Play Rough, Foul Play, and Spikes
- Effective against Dragon, Fighting, and Dark types due to its typing
- Weak against Fire and Ground type moves

**Evolution:**

- Klefki does not evolve from or into any other Pokémon.
  
**Interesting Facts:**

- Inspired by the concept of a keychain and folklore involving faeries and collected treasures
- Its design reflects a mix of European folklore and modern urban lifestyle
- Known for its mischievous yet charming personality
- Despite its diminutive size, it is known to be a formidable opponent due to its unique typing and abilities

Klefki stands out with its quirky appearance and utility in battles, making it a unique and strategic choice for trainers seeking a mix of defense and support on their team."
599,klink,9,en,"**Klink** is a Steel-type Pokémon introduced in Generation V.

**Type:** Steel

**Abilities:**

- **Plus:** When a Pokémon with Plus is on the field along with a Pokémon with Minus, Klink's Special Attack increases by 50%.
- **Minus:** When a Pokémon with Minus is on the field along with a Pokémon with Plus, Klink's Special Attack increases by 50%.
- **Hidden Ability - Clear Body:** Prevents Klink's stats from being lowered by opponents' moves or abilities.

**Physical Characteristics:**

- Klink is a small Pokémon consisting of two interlocking gears.
- Each gear has a large central eye with a simple pupil and a small ""X"" for a mouth.
- The gears are metallic with a silver sheen and have six teeth on each gear's circumference.
- The eyes on the gears are often aligned, giving Klink a symmetrical appearance.

**Behavior and Habitat:**

- Klink is typically found in power plants and other locations with high concentrations of electricity.
- They are known to exist in cold environments such as caves and industrial sites.
- Klink Pokémon communicate by spinning their gears and emitting a series of rhythmic clanks.
- They are often seen working together, rotating their gears in sync to generate energy.

**In Battle:**

- Klink is known for its defensive capabilities rather than offensive power.
- It uses moves like Gear Grind and Shift Gear to increase its speed and attack power.
- Klink is strong against Fairy, Ice, and Rock types due to its Steel typing.
- It is weak against Fire, Fighting, and Ground types.

**Evolution:**

- Klink evolves into Klang starting at level 38.
- Klang further evolves into Klinklang when it reaches level 49.

**Interesting Facts:**

- Klink's design and concept are inspired by mechanical gears, symbolizing teamwork and synchronization.
- It is one of the few Pokémon that can have both Plus and Minus abilities, showcasing its reliance on teamwork.
- Its evolutionary line represents the progression of mechanical complexity, from simple gears to more advanced machinery.
- Klink's presence in power plants suggests a role in maintaining machinery or generating energy."
601,klinklang,9,en,"**Klinklang** is a Steel-type Pokémon introduced in Generation V.

**Type:** Steel

**Abilities:**

- **Plus:** Boosts Special Attack if a partner has the Minus ability.
- **Minus:** Boosts Special Attack if a partner has the Plus ability.
- **Hidden Ability - Clear Body:** Prevents other Pokémon from lowering its stats.

**Physical Characteristics:**

- Composed of interlocking gears
- Central gear has a face with a dark gray center and features a circular eye and a cross-shaped mouth
- Two smaller gears with spiky edges rotate around the central gear
- Metallic and mechanical appearance with a primarily gray and silver color scheme

**Behavior and Habitat:**

- Found in industrial areas and power plants
- Often seen in locations with abundant mechanical equipment
- Known for its precision and efficiency in movement
- Relies on its rotating gears to generate energy and maintain momentum

**In Battle:**

- Primarily a physical attacker with high Defense and Attack stats
- Signature moves: Gear Grind, Shift Gear
- Gear Grind is a two-hit Steel-type move that can deal significant damage
- Shift Gear boosts Speed and Attack, making it a formidable opponent
- Strong against Fairy, Ice, and Rock types
- Weak against Fire, Fighting, and Ground types

**Evolution:**

- Evolves from Klang at level 49
- Klang evolves from Klink at level 38

**Interesting Facts:**

- The gear motif is a consistent theme throughout its evolutionary line
- Klinklang’s design emphasizes the concept of mechanical synergy and efficiency
- Often used in battle strategies that capitalize on its ability to boost stats and deliver powerful multi-hit attacks
- Its name is a combination of the sounds ""klink"" and ""clang,"" representing the noise of gears in motion"
109,koffing,9,en,"**Koffing** is a Poison-type Pokémon introduced in Generation I.

**Type:** Poison

**Abilities:**

- **Levitate:** Immune to Ground-type moves (Note: This ability was replaced with Neutralizing Gas in Generation VIII).
- **Neutralizing Gas (Hidden Ability):** Negates all abilities of other Pokémon on the field.

**Physical Characteristics:**

- Spherical, purple Pokémon with a skull-and-crossbones marking on its lower half
- Emits toxic gases from its body
- Has small eyes and a wide mouth, often depicted smiling
- Gases it releases can change color depending on its mood

**Behavior and Habitat:**

- Typically found in urban areas with high pollution, like factories or power plants
- Thrives in environments with toxic fumes and smoke
- Known for its cheerful disposition despite its toxic nature
- Floats in the air, often bobbing around

**In Battle:**

- Known for its high Defense and decent Special Attack
- Common moves include Sludge Bomb, Toxic, and Explosion
- Effective against Grass and Fairy types
- Weak to Psychic and Ground types

**Evolution:**

- Evolves into Weezing starting at level 35
- In the Galar region, Koffing evolves into Galarian Weezing with its Fairy/Poison dual typing

**Interesting Facts:**

- Koffing's design is inspired by pollution and smog
- Originally, its Japanese name ""Dogars"" was based on the words ""gas"" and ""doku,"" meaning poison
- Known to be lighter than air, Koffing can float and drift with the wind
- In the anime, James from Team Rocket famously owned a Koffing, highlighting its mischievous yet loyal nature"
775,komala,9,en,"**Komala** is a Normal-type Pokémon introduced in Generation VII.

**Type:** Normal

**Abilities:**

- **Comatose:** Causes Komala to be perpetually asleep, preventing it from being affected by other status conditions.

**Physical Characteristics:**

- Resembles a small, gray koala
- Always seen clinging to a wooden log, which it uses as a pillow
- Has large, fluffy ears and a small, pink nose
- Its eyes appear closed, giving it a perpetually sleepy appearance

**Behavior and Habitat:**

- Found primarily in forests with abundant trees
- Known for its constant state of sleep, Komala is born asleep and dies asleep
- Despite being asleep, it can perform various activities such as eating and battling
- Relies heavily on its log, which it never lets go of even while moving

**In Battle:**

- Unique ability, Comatose, makes it immune to all status conditions except sleep
- Known for moves like ""Wood Hammer,"" ""Sucker Punch,"" and ""Play Rough""
- Can be a versatile attacker with access to various Normal-type moves
- Generally benefits from its immunity to status effects and can be difficult to counter with traditional status moves

**Evolution:**

- Komala does not evolve into or from any other Pokémon.

**Interesting Facts:**

- Komala's constant state of sleep is inspired by the real-life sleeping habits of koalas
- It is often depicted holding onto its log with great affection, showcasing its dependency
- Despite its sleepy demeanor, it is capable of engaging in fierce battles
- Komala's design and behavior make it a unique single-stage Pokémon with a distinctive niche in battles"
784,kommo-o,9,en,"**Kommo-o** is a Dragon/Fighting-type Pokémon introduced in Generation VII.

**Type:** Dragon / Fighting

**Abilities:**

- **Bulletproof:** Protects the Pokémon from some ball and bomb moves.
- **Soundproof:** Gives immunity to all sound-based moves.
- **Overcoat** (Hidden Ability): Protects the Pokémon from weather effects and powder moves.

**Physical Characteristics:**

- Kommo-o is a large, bipedal reptilian Pokémon with a scaly body.
- It has a predominantly gray body covered in scales that resemble armor.
- Its body is adorned with golden scales on its head, shoulders, and tail, giving it a striking appearance.
- It has a large, crest-like scale on its forehead and a mane of silver scaly feathers on its neck.
- Its tail is long and muscular, ending in a fan-like arrangement of scales.

**Behavior and Habitat:**

- Kommo-o is a solitary Pokémon that often resides in mountainous regions.
- It is known for its proud nature and warrior-like demeanor.
- This Pokémon uses its scales to create a clanging sound, which serves as a form of communication and intimidation.
- It often seeks out challenges to test its strength and will fight fiercely to protect its territory.

**In Battle:**

- Kommo-o is a versatile fighter known for its balanced stats and access to powerful moves.
- Signature move: Clanging Scales, which reduces its Defense after use.
- It can perform both physical and special attacks effectively.
- Strong against Dragon, Dark, and Rock types due to its Fighting type.
- Weak against Fairy, Flying, Psychic, and Ice types.
- Often utilizes moves like Dragon Dance to boost its stats and Outrage for powerful Dragon-type damage.

**Evolution:**

- Kommo-o evolves from Hakamo-o starting at level 45.
- Hakamo-o evolves from Jangmo-o starting at level 35.

**Interesting Facts:**

- Kommo-o is the only Pokémon with the dual type of Dragon/Fighting.
- It is known as the ""Scaly Pokémon"" due to its protective armor-like scales.
- In the Pokémon universe, it is revered for its strength and bravery.
- Kommo-o's design is influenced by various mythological dragons and warriors, combining elements of both in its appearance and lore."
10146,kommo-o-totem,9,en,"**Kommo-o Totem** is a Dragon/Fighting-type Pokémon introduced in Generation VII.

**Type:** Dragon/Fighting

**Abilities:**

- **Bulletproof:** Protects the Pokémon from some ball and bomb moves.
- **Soundproof (Hidden Ability):** Gives full immunity to all sound-based moves.

**Physical Characteristics:**

- Large, bipedal Pokémon with distinct, scaly armor
- Covered in scaly, grayish skin with yellow and white highlights
- Features a prominent crest on its head and a long tail
- Its body is adorned with decorative scales that resemble armor
- Notable for its broad shoulders and muscular build, enhancing its imposing presence

**Behavior and Habitat:**

- Typically resides in mountainous regions, often at high altitudes
- Known for its solitary and territorial nature
- Engages in ritualistic battle dances to assert dominance and communicate with others of its kind
- Uses its scales to produce resonant sounds, often as a form of communication or intimidation

**In Battle:**

- Known for its powerful physical attacks and robust defenses
- Signature moves include Clanging Scales and Clangorous Soulblaze
- Effective against Dark, Dragon, and Ice types due to its diverse movepool
- Vulnerable to Fairy, Flying, Ice, and Psychic types
- Often utilizes moves like Close Combat and Outrage to maximize its combat potential

**Evolution:**

- Evolves from Jangmo-o starting at level 35, then evolves into Kommo-o starting at level 45
- Totem Kommo-o is a special variant that appears as a boss in certain trials in the Alola region

**Interesting Facts:**

- Totem Kommo-o is recognized for its heightened size and enhanced aura, making it significantly more formidable than a typical Kommo-o
- In the Alola region, it serves as a trial captain's final challenge, showcasing its strength and strategic battle techniques
- Its armor-like scales are both a defensive mechanism and a cultural symbol among its kind, representing maturity and prowess in battle
- The sound of its clanging scales is both a warning and a call to other Kommo-o, demonstrating its dual role as a fighter and leader

By understanding these facets of Kommo-o Totem, trainers can better appreciate its unique characteristics and prepare for encounters with this formidable Pokémon."
1007,koraidon,9,en,"**Koraidon** is a Fighting/Dragon-type Pokémon introduced in Generation IX.

**Type:** Fighting / Dragon

**Abilities:**

- **Orichalcum Pulse:** Boosts the Pokémon's Attack stat in harsh sunlight and causes the sunlight to become harsh when the Pokémon enters battle.
- **Protosynthesis (Hidden Ability):** Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding the Booster Energy.

**Physical Characteristics:**

- Koraidon is a large, imposing Pokémon resembling a prehistoric reptile with a powerful, muscular build.
- It has a mix of vibrant colors, predominantly red, with accents of blue and white.
- Its body features a dragon-like visage with a prominent crest and multiple spines running down its back.
- Koraidon also possesses feather-like appendages, adding to its ancient, mythical appearance.

**Behavior and Habitat:**

- Koraidon is known to inhabit ancient regions reminiscent of prehistoric landscapes, suggesting it thrives in untamed, natural environments.
- Its behavior is characterized by a strong sense of pride and dominance, often seen as a guardian of its territory.
- This Pokémon forms deep connections with those it deems worthy, reflecting a noble and protective nature.

**In Battle:**

- Koraidon is a formidable physical attacker, utilizing its Fighting and Dragon types to overpower opponents.
- It excels in battles that leverage its strong Attack stat and its ability to control the battlefield with its signature harsh sunlight ability.
- Some of its notable moves include ""Collision Course,"" a powerful attack that deals increased damage if it hits the opponent's weak point, and ""Flamethrower,"" taking advantage of its ability to manipulate sunlight.
- Effective against Normal, Rock, Ice, and Dark types, but should be cautious of Fairy, Flying, and Psychic types.

**Evolution:**

- Koraidon does not evolve from or into any other Pokémon, existing as a standalone Legendary Pokémon.

**Interesting Facts:**

- Koraidon is one of the mascot Legendary Pokémon for Pokémon Scarlet, reflecting its theme of ancient times.
- Its design and abilities are inspired by prehistoric creatures, emphasizing its role as a guardian from a bygone era.
- Koraidon is known for its strong connection to the region's history and is revered as a legendary figure within its lore.
- The name ""Koraidon"" suggests a combination of ""korai,"" a Greek term meaning ""young woman,"" hinting at its ancient and revered status, and ""don,"" a common suffix for dinosaurs, aligning with its prehistoric appearance."
10267,koraidon-gliding-build,9,en,"**Koraidon (Gliding Build)** is a Fighting/Dragon-type Pokémon introduced in Generation IX.

**Type:** Fighting / Dragon

**Abilities:**

- **Orichalcum Pulse:** Boosts the power of Fire-type moves and summons sunlight when Koraidon enters battle.
- **Hidden Ability:** None currently known.

**Physical Characteristics:**

- Koraidon is a large, powerful Pokémon with a draconic and reptilian appearance.
- It features a vibrant red and blue color scheme with white accents.
- Notable physical traits include strong, muscular limbs, a long tail, and a pair of wing-like appendages that assist in gliding.
- Its head is adorned with prominent, curved horns and a frill-like structure around its neck.

**Behavior and Habitat:**

- Koraidon is known for its majestic and dominant presence, often found in expansive, open environments where it can glide freely.
- It is a legendary Pokémon that forms deep connections with its environment and is believed to be a guardian of its territory.
- Prefers to inhabit regions with diverse landscapes that offer both high vantage points and open spaces for gliding.

**In Battle:**

- Koraidon excels in physical attacks, utilizing its Fighting and Dragon-type moves for powerful offense.
- Signature moves include Collision Course and a unique move known for its high impact and effectiveness against a wide range of opponents.
- It is particularly strong against Dark, Dragon, and Normal types but should be cautious of Fairy, Flying, and Ice-type foes.
- With its Orichalcum Pulse ability, Koraidon can enhance its Fire-type moves, making it versatile in battle.

**Evolution:**

- Koraidon does not evolve from or into any other Pokémon, maintaining its unique form as a legendary Pokémon.

**Interesting Facts:**

- Koraidon is one of the two mascot legendaries for Pokémon Scarlet, representing the past and primal power.
- It is known for its ability to glide across vast distances, using air currents to travel swiftly and effectively.
- Koraidon's design and abilities draw inspiration from ancient reptiles and mythical dragons, emphasizing its connection to the past and legendary status.
- Its presence in the game symbolizes the theme of exploration and the connection between past and present."
10264,koraidon-limited-build,9,en,"**Koraidon Limited Build** is a Fighting/Dragon-type Pokémon introduced in Generation IX.

**Type:** Fighting / Dragon

**Abilities:**

- **Orichalcum Pulse:** Boosts the power of Koraidon's moves in harsh sunlight and changes its form.
- **Protodrive (Hidden Ability):** Increases Koraidon's stats when a Booster Energy is equipped or during intense sunlight.

**Physical Characteristics:**

- Koraidon Limited Build is a large, imposing Pokémon with a draconic appearance.
- It features a robust and muscular body covered in vibrant, scaled armor.
- Its design includes a long, serpentine neck and a powerful tail.
- It possesses striking, sharp claws and horns that emphasize its powerful build.
- The color palette is a mix of reds, blues, and yellows, giving it a regal and fierce look.

**Behavior and Habitat:**

- Koraidon Limited Build is known to inhabit mountainous and rugged terrains, thriving in intense sunlight.
- It exhibits a solitary nature, often seen roaming alone in its territory.
- This Pokémon is highly territorial and will fiercely defend its domain from intruders.
- It is believed to have a deep connection with the natural elements, particularly the sun.

**In Battle:**

- Koraidon Limited Build excels in physical combat, leveraging its Fighting and Dragon typing.
- Notable moves include Collision Course, a signature move that unleashes a powerful, high-speed charge.
- It is particularly effective against Steel, Rock, and Dark types but must be cautious of Fairy, Flying, and Psychic types.
- Utilizing its Orichalcum Pulse ability, it can capitalize on sunlight to boost its strength.

**Evolution:**

- Koraidon Limited Build does not evolve from or into any other Pokémon, maintaining its form throughout its life.

**Interesting Facts:**

- Koraidon Limited Build is one of the legendary Pokémon of the Paldea region, known for its association with ancient myths.
- Its design and abilities suggest a deep connection to the prehistoric past, drawing inspiration from ancient draconic lore.
- The name ""Koraidon"" combines ""Korai,"" meaning ancient or old, with ""don,"" a suffix often used for powerful creatures, emphasizing its legendary status."
10265,koraidon-sprinting-build,9,en,"**Koraidon Sprinting Build** is a Fighting/Dragon-type Pokémon introduced in Generation IX.

**Type:** Fighting/Dragon

**Abilities:**

- **Orichalcum Pulse (Primary Ability):** Boosts the Pokémon's Attack stat under intense sunlight.
- **Chlorophyll (Hidden Ability):** Increases the Pokémon's Speed stat in sunny weather.

**Physical Characteristics:**

- Koraidon Sprinting Build is a bipedal, reptilian Pokémon with a robust and muscular build.
- It has a striking color palette of red and blue scales, with yellow highlights.
- The Pokémon sports a large, crest-like fin on its back, and its limbs are strong and agile.
- Its design features elements reminiscent of both traditional dragons and velociraptors, emphasizing its speed and power.

**Behavior and Habitat:**

- Koraidon is known to inhabit rugged mountainous regions, where it can utilize its speed and agility to navigate the terrain.
- It is a solitary creature, often seen sprinting across open plains in search of prey or to patrol its territory.
- This Pokémon exhibits a competitive nature, frequently challenging other creatures it encounters.

**In Battle:**

- Koraidon Sprinting Build is a formidable physical attacker, utilizing its high speed and attack stats to overwhelm opponents.
- Notable moves include Collision Course, a signature move that deals more damage if it hits first, and Dragon Claw, which takes advantage of its Dragon typing.
- Effective against types such as Normal and Dark due to its Fighting type, while being cautious of Fairy and Flying types.
  
**Evolution:**

- Koraidon does not evolve from or into any other Pokémon. It is a standalone Legendary Pokémon, known for its unique abilities and distinct battle strategies.

**Interesting Facts:**

- Koraidon's design is inspired by traditional myths of dragons and modern interpretations of prehistoric creatures.
- It is one of the two main Legendary Pokémon in Pokémon Scarlet, alongside Miraidon.
- Known for its incredible speed, Koraidon Sprinting Build is often depicted as a symbol of swiftness and agility in the Pokémon world.
- The name ""Koraidon"" might be derived from ""korai"" (meaning ancient in Japanese) and ""don"" (a common suffix for dinosaur names), reflecting its blend of ancient and powerful characteristics."
10266,koraidon-swimming-build,9,en,"**Koraidon Swimming Build** is a form of Koraidon, a Fighting/Dragon-type Pokémon introduced in Generation IX.

**Type:** Fighting / Dragon

**Abilities:**

- **Orichalcum Pulse:** Boosts the Pokémon's Attack stat in harsh sunlight and turns the sunlight harsh when the Pokémon enters battle.
- **Protosynthesis (Hidden Ability):** Boosts the Pokémon's highest stat in harsh sunlight.

**Physical Characteristics:**

- Koraidon Swimming Build maintains a powerful and majestic appearance, characterized by its muscular build and distinct draconic features.
- It has a sleek, streamlined body suited for swimming, with prominent fins and a long, serpentine tail that aid in aquatic maneuverability.
- Its scales are a mix of bright red and gold, providing a striking appearance both in and out of water.
- Koraidon has sharp claws and teeth, emphasizing its combat readiness and predatory nature.

**Behavior and Habitat:**

- Koraidon is known to inhabit coastal regions and large bodies of water where it can fully utilize its swimming capabilities.
- It is a fierce and territorial Pokémon, often seen patrolling its domain and challenging intruders to protect its territory.
- Despite its formidable nature, Koraidon can form strong bonds with trainers who earn its respect through strength and courage.
- It is highly intelligent and uses its keen senses to navigate and hunt in aquatic environments.

**In Battle:**

- Koraidon Swimming Build excels in both offensive and defensive strategies, using its speed and strength to overwhelm opponents.
- Notable moves include Dragon Claw, Close Combat, and Aqua Tail, which take advantage of its dual typing and aquatic prowess.
- It is particularly effective against Water, Fairy, and Dragon types, using its Fighting and Dragon abilities to exploit weaknesses.
- Koraidon should be cautious of Fairy and Ice types, which can exploit its vulnerabilities.

**Evolution:**

- Koraidon does not evolve from or into any other Pokémon, making it a standalone legendary Pokémon.
- It can change forms between its standard and Swimming Build states, adapting to different environments and battle conditions.

**Interesting Facts:**

- Koraidon Swimming Build is one of the legendary Pokémon introduced in the Pokémon Scarlet and Violet games, representing the past and ancient times.
- Its design and abilities are inspired by ancient reptiles and dragons, embodying a primal and powerful aura.
- Koraidon's Swimming Build form is a testament to its adaptability and dominance in various terrains, showcasing its versatility as both a land and water-based combatant.
- It is part of the Scarlet-exclusive legendary duo, paired with Miraidon from Pokémon Violet, which represents futuristic themes."
