move_id,version_group_id,language_id,flavor_text
189,16,3,"상대의 얼굴 등에
진흙을 내던져서 공격한다.
명중률을 떨어뜨린다."
189,16,5,"Le lanceur envoie de la boue au visage de
l’ennemi pour infliger des dégâts et baisser
sa Précision."
189,16,6,"Schadet dem Ziel durch Matsch.
Dessen Genauigkeit sinkt."
189,16,7,Echa lodo en la cara para bajar la Precisión.
189,16,8,"Chi la usa butta fango in faccia al bersaglio
per arrecargli danni e ridurne la precisione."
189,16,9,"The user hurls mud in the target’s face to
inflict damage and lower its accuracy."
189,16,11,"相手の　顔などに
泥を　投げつけて　攻撃する。
命中率を　さげる。"
190,3,9,"An attack that may
reduce accuracy."
190,4,9,"An attack that may
reduce accuracy."
190,5,9,"Fires a lump of ink to
damage and cut accuracy."
190,6,9,"Fires a lump of ink to
damage and cut accuracy."
190,7,9,"Ink is blasted in
the foe’s face or
eyes to damage and
lower accuracy."
190,8,9,"The user attacks by
spraying ink in the
foe’s face or eyes.
It may also lower the
target’s accuracy."
190,9,9,"The user attacks by
spraying ink in the
foe’s face or eyes.
It may also lower the
target’s accuracy."
190,10,9,"The user attacks by
spraying ink in the
foe’s face or eyes.
It may also lower the
target’s accuracy."
190,11,5,"Le lanceur attaque en projetant de
l’encre au visage de l’ennemi. Peut aussi
baisser la Précision de l’ennemi."
190,11,9,"The user attacks by spraying ink in the
target’s face or eyes.
It may also lower the target’s accuracy."
190,14,9,"The user attacks by spraying ink in the
target’s face or eyes.
It may also lower the target’s accuracy."
190,15,1,"あいての　かおなどに
すみを　ふきかけて　こうげきする。
めいちゅうりつを　さげることが　ある。"
190,15,3,"상대의 얼굴 등에
먹물을 내뿜어 공격한다.
명중률을 떨어뜨릴 때가 있다."
190,15,5,"Le lanceur attaque en projetant de l’encre au
visage de l’ennemi. Peut aussi baisser sa Précision."
190,15,6,"Schießt mit Tinte, um Schaden anzurichten
und die Genauigkeit zu senken."
190,15,7,Dispara tinta a la cara. Puede bajar la Precisión.
190,15,8,"Chi la usa spruzza inchiostro in faccia al bersaglio.
Può anche ridurne la precisione."
190,15,9,"The user attacks by spraying ink in the
target’s face or eyes.
This may also lower the target’s accuracy."
190,15,11,"相手の　顔などに
墨を　吹きかけて　攻撃する。
命中率を　さげることが　ある。"
190,16,1,"あいての　かおなどに
す を　ふきかけて　こうげきする。
めいちゅうりつを　さげることが　ある。"
190,16,3,"상대의 얼굴 등에
먹물을 내뿜어 공격한다.
명중률을 떨어뜨릴 때가 있다."
190,16,5,"Le lanceur attaque en projetant de l’encre au
visage de l’ennemi. Peut aussi baisser sa Précision. "
190,16,6,"Schießt mit Tinte, um Schaden anzurichten
und die Genauigkeit zu senken."
190,16,7,Dispara tinta a la cara. Puede bajar la Precisión.
190,16,8,"Chi la usa spruzza inchiostro in faccia al bersaglio.
Può anche ridurne la precisione."
190,16,9,"The user attacks by spraying ink in the
target’s face or eyes.
This may also lower the target’s accuracy."
190,16,11,"相手の　顔などに
墨を　吹きかけて　攻撃する。
命中率を　さげることが　ある。"
191,3,9,"Hurts foes when
they switch out."
191,4,9,"Hurts foes when
they switch out."
191,5,9,"Sets spikes that hurt a 
foe switching out."
191,6,9,"Sets spikes that hurt a 
foe switching in."
191,7,9,"A trap of spikes is
laid around the
foe’s party to hurt
foes switching in."
191,8,9,"The user lays a trap
of spikes at the
foe’s feet. The trap
hurts foes that
switch into battle."
191,9,9,"The user lays a trap
of spikes at the
foe’s feet. The trap
hurts foes that
switch into battle."
191,10,9,"The user lays a trap
of spikes at the
foe’s feet. The trap
hurts foes that
switch into battle."
191,11,5,"Le lanceur disperse des piquants sur le
sol pour blesser tout ennemi qui entre
au combat."
191,11,9,"The user lays a trap of spikes at the
opposing team’s feet. The trap hurts
Pokémon that switch into battle."
191,14,9,"The user lays a trap of spikes at the
opposing team’s feet. The trap hurts
Pokémon that switch into battle."
191,15,1,"あいての　あしもとに　まきびしを
しかける。こうたいで　でてきた　あいての
ポケモンに　ダメージを　あたえる。"
191,15,3,"상대의 발밑에 압정을
뿌린다. 교체된 상대
포켓몬에게 데미지를 준다."
191,15,5,"Le lanceur disperse des piquants sur le sol pour
blesser tout ennemi qui entre au combat."
191,15,6,"Der Anwender verteilt Stacheln,
die gegnerische Pokémon verletzen,
die in den Kampf gerufen werden."
191,15,7,"Esparce púas en el equipo rival. Las púas hieren
a los Pokémon rivales que entran en combate."
191,15,8,"Chi la usa piazza sul terreno una trappola
di punte che danneggia i nemici quando
scendono in campo."
191,15,9,"The user lays a trap of spikes at the
opposing team’s feet. The trap hurts
Pokémon that switch into battle."
191,15,11,"相手の　足下に　まきびしを
しかける。交代で　でてきた　相手の
ポケモンに　ダメージを　与える。"
191,16,1,"あいての　あしもとに　まきびしを
しかける。こうたいで　でてきた　あいての
ポケモンに　ダメージを　あたえる。"
191,16,3,"상대의 발밑에 압정을
뿌린다. 교체된 상대
포켓몬에게 데미지를 준다."
191,16,5,"Le lanceur disperse des piquants sur le sol pour
blesser tout ennemi qui entre au combat."
191,16,6,"Der Anwender verteilt Stacheln,
die gegnerische Pokémon verletzen,
die in den Kampf gerufen werden."
191,16,7,"Esparce púas alrededor del equipo rival que hieren 
a los Pokémon rivales que entran en combate. "
191,16,8,"Chi la usa piazza sul terreno una trappola
di punte che danneggia i nemici quando
scendono in campo."
191,16,9,"The user lays a trap of spikes at the
opposing team’s feet. The trap hurts
Pokémon that switch into battle."
191,16,11,"相手の　足下に　まきびしを
しかける。交代で　でてきた　相手の
ポケモンに　ダメージを　与える。"
192,3,9,"An attack that
always paralyzes."
192,4,9,"An attack that
always paralyzes."
192,5,9,"Powerful and sure to cause
paralysis, but inaccurate."
192,6,9,"Powerful and sure to cause
paralysis, but inaccurate."
192,7,9,"An electric blast is
fired like a cannon
to inflict damage
and paralyze."
192,8,9,"The user fires an
electric blast like a
cannon to inflict
damage and cause
paralysis."
192,9,9,"The user fires an
electric blast like a
cannon to inflict
damage and cause
paralysis."
192,10,9,"The user fires an
electric blast like a
cannon to inflict
damage and cause
paralysis."
192,11,5,"Un boulet de canon électrifié qui inflige
des dégâts et paralyse l’ennemi."
192,11,9,"The user fires an electric blast like a
cannon to inflict damage and
cause paralysis."
192,14,9,"The user fires an electric blast like a
cannon to inflict damage and
cause paralysis."
192,15,1,"たいほうの　ような
でんきを　はっしゃして　こうげきする。
あいてを　まひの　じょうたいに　する。"
192,15,3,"대포처럼
전기를 발사해서 공격한다.
상대를 마비 상태로 만든다."
192,15,5,"Un boulet de canon électrifié qui inflige des
dégâts et paralyse l’ennemi."
192,15,6,"Kanonenähnlicher Elektro-Schuss,
der schadet und paralysiert."
192,15,7,"Dispara una descarga eléctrica que causa daño
y parálisis."
192,15,8,"Chi la usa provoca un’esplosione elettrica
che infligge danni e paralizza il bersaglio."
192,15,9,"The user fires an electric blast like a
cannon to inflict damage and
cause paralysis."
192,15,11,"大砲の　ような
電気を　発射して　攻撃する。
相手を　まひの　状態に　する。"
192,16,1,"たいほうの　ような
でんきを　はっしゃして　こうげきする。
あいてを　まひの　じょうたいに　する。"
192,16,3,"대포처럼
전기를 발사해서 공격한다.
상대를 마비 상태로 만든다."
192,16,5,"Un boulet de canon électrifié qui inflige des
dégâts et paralyse l’ennemi."
192,16,6,"Kanonenähnlicher Elektro-Schuss,
der schadet und paralysiert."
192,16,7,"Dispara una descarga eléctrica que causa daño y 
parálisis."
192,16,8,"Chi la usa provoca un’esplosione elettrica
che infligge danni e paralizza il bersaglio."
192,16,9,"The user fires an electric blast like a
cannon to inflict damage and
cause paralysis."
192,16,11,"大砲の　ような
電気を　発射して　攻撃する。
相手を　まひの　状態に　する。"
193,3,9,"Negates accuracy
reduction moves."
193,4,9,"Negates accuracy
reduction moves."
193,5,9,"Negates the foe’s efforts
to heighten evasiveness."
193,6,9,"Negates the foe’s efforts
to heighten evasiveness."
193,7,9,"Completely negates
the foe’s efforts to
heighten its ability
to evade."
193,8,9,"Enables the user to
hit a Ghost type with
any type of move. It
also enables the user
to hit an evasive foe."
193,9,9,"Enables the user to
hit a Ghost type with
any type of move. It
also enables the user
to hit an evasive foe."
193,10,9,"Enables the user to
hit a Ghost type with
any type of move. It
also enables the user
to hit an evasive foe."
193,11,5,"Permet de toucher un Pokémon Spectre
avec n’importe quelle capacité et de
toucher un ennemi insaisissable."
193,11,9,"Enables a Ghost-type target to be hit by
Normal- and Fighting-type attacks. It also
enables an evasive target to be hit."
193,14,9,"Enables a Ghost-type target to be hit by
Normal- and Fighting-type attacks. It also
enables an evasive target to be hit."
193,15,1,"ゴーストタイプに　こうかがない　わざや
かいひりつの　たかい　あいてに
こうげきが　あたるように　なる。"
193,15,3,"고스트타입에 효과가 없는 기술이나
회피율이 높은 상대라 할지라도
공격이 맞게 된다."
193,15,5,"Permet de toucher un Pokémon Spectre avec
n’importe quelle capacité ou de toucher un
ennemi insaisissable."
193,15,6,"Erlaubt es, Geist-Pokémon mit Normal-
und Kampf-Attacken anzugreifen.
Ignoriert den Fluchtwert des Zieles."
193,15,7,"Permite atacar con cualquier movimiento a
objetivos de tipo Fantasma y golpear a Pokémon
evasivos."
193,15,8,"Chi la usa rende i Pokémon di tipo Spettro
vulnerabili a qualsiasi tipo di mossa e può,
inoltre, colpire i nemici sfuggenti."
193,15,9,"Enables a Ghost-type target to be hit by
Normal- and Fighting-type attacks. This also
enables an evasive target to be hit."
193,15,11,"ゴーストタイプに　効果がない　技や
回避率の　高い　相手に
攻撃が　当たるように　なる。"
193,16,1,"ゴーストタイプに　こうかがない　わざや
かいひりつの　たかい　あいてに
こうげきが　あたるように　なる。"
193,16,3,"고스트타입에 효과가 없는 기술이나
회피율이 높은 상대라 할지라도
공격이 맞게 된다."
193,16,5,"Permet de toucher un Pokémon Spectre avec
n’importe quelle capacité ou de toucher un
ennemi insaisissable."
193,16,6,"Erlaubt es, Geister-Pokémon mit Normal-
und Kampf-Attacken anzugreifen.
Ignoriert den Fluchtwert des Zieles."
193,16,7,"Permite atacar con cualquier movimiento a objetivos 
de tipo Fantasma y golpear a Pokémon evasivos. "
193,16,8,"Chi la usa rende i Pokémon di tipo Spettro
vulnerabili a qualsiasi tipo di mossa e può,
inoltre, colpire i nemici sfuggenti."
193,16,9,"Enables a Ghost-type target to be hit by
Normal- and Fighting-type attacks. This also
enables an evasive target to be hit."
193,16,11,"ゴーストタイプに　効果がない　技や
回避率の　高い　相手に
攻撃が　当たるように　なる。"
194,3,9,"The foe faints if
the user does."
194,4,9,"The foe faints if
the user does."
194,5,9,"If the user faints, the foe
is also made to faint."
194,6,9,"If the user faints, the foe
is also made to faint."
194,7,9,"If the user faints,
the foe delivering
the final hit also
faints."
194,8,9,"When this move is
used, if the user
faints, the foe that
landed the knockout
hit also faints."
194,9,9,"When this move is
used, if the user
faints, the foe that
landed the knockout
hit also faints."
194,10,9,"When this move is
used, if the user
faints, the foe that
landed the knockout
hit also faints."
194,11,5,"Quand cette capacité est activée,
elle met K.O. un ennemi qui porte
un coup fatal au lanceur."
194,11,9,"When this move is used, if the user faints,
the Pokémon that landed the knockout
hit also faints."
194,14,9,"When this move is used, if the user faints,
the Pokémon that landed the knockout
hit also faints."
194,15,1,"わざを　だしたあと　こうげきを　うけて
ひんしに　なったとき
こうげき　あいても　ひんしに　する。"
194,15,3,"기술을 쓴 뒤 공격을 받아
기절했을 때
길동무의 대상도 기절하게 한다."
194,15,5,"Quand cette capacité est activée, elle met K.O.
un ennemi qui porte un coup fatal au lanceur."
194,15,6,"Wird der Anwender nach Einsatz dieser Attacke
besiegt, führt dies auch beim Ziel zum K.O."
194,15,7,"Si el usuario se debilita por un ataque rival antes
de usar otro movimiento, el Pokémon rival se
debilitará también."
194,15,8,"Se chi la usa va KO prima del turno successivo,
chi ha sferrato il colpo da KO fa la stessa fine."
194,15,9,"When this move is used, if the user faints,
the Pokémon that landed the knockout
hit also faints."
194,15,11,"技を　だしたあと　攻撃を　受けて
ひんしに　なったとき
攻撃　相手も　ひんしに　する。"
194,16,1,"わざを　だしたあと　こうげきを　うけて
ひんしに　なったとき
こうげき　あいても　ひんしに　する。"
194,16,3,"기술을 쓴 뒤 공격을 받아
기절했을 때
공격 상대도 기절하게 한다."
194,16,5,"Quand cette capacité est activée, elle met K.O.
un ennemi qui porte un coup fatal au lanceur."
194,16,6,"Wird der Anwender nach Einsatz dieser Attacke
kampfunfähig, führt dies auch beim Gegner,
der ihn besiegt hat, zum K.O."
194,16,7,"Si el usuario se debilita por un ataque rival antes de 
usar otro movimiento, el Pokémon rival se debilitará 
también."
194,16,8,"Se chi la usa va KO prima del turno successivo,
chi ha sferrato il colpo da KO fa la stessa fine."
194,16,9,"When this move is used, if the user faints,
the Pokémon that landed the knockout
hit also faints."
194,16,11,"技を　だしたあと　攻撃を　受けて
ひんしに　なったとき
攻撃　相手も　ひんしに　する。"
195,3,9,"Both user and foe
faint in 3 turns."
195,4,9,"Both user and foe
faint in 3 turns."
195,5,9,"Any POKéMON hearing this
song faints in 3 turns."
195,6,9,"Any POKéMON hearing this
song faints in 3 turns."
195,7,9,"Any battler that
hears this faints
in three turns
unless it switches."
195,8,9,"Any Pokémon that
hears this song
faints in three turns
unless it switches
out of battle."
195,9,9,"Any Pokémon that
hears this song
faints in three turns
unless it switches
out of battle."
195,10,9,"Any Pokémon that
hears this song
faints in three turns,
unless it switches
out of battle."
195,11,5,"Tout Pokémon qui entend ce requiem
est K.O. dans 3 tours à moins qu’il
ne quitte le combat."
195,11,9,"Any Pokémon that hears this song
faints in three turns, unless it switches
out of battle."
195,14,9,"Any Pokémon that hears this song
faints in three turns, unless it switches
out of battle."
195,15,1,"うたを　きいた　ポケモンは
３ターン　たつと　ひんしに　なる。
こうたいすると　こうかは　なくなる。"
195,15,3,"노래를 들은 포켓몬은
3턴이 지나면 기절한다.
교체되면 효과가 없어진다."
195,15,5,"Tout Pokémon qui entend ce requiem est K.O.
dans trois tours à moins qu’il ne quitte le combat."
195,15,6,"Wer diese Musik hört, wird nach drei Runden
besiegt. Rettung ist durch den Eintausch
eines neuen Pokémon möglich."
195,15,7,"Si un Pokémon escucha este canto y no es
cambiado por otro en tres turnos, acaba
debilitándose."
195,15,8,"Qualunque Pokémon che senta questo canto va
KO in tre turni, se non lo si sostituisce."
195,15,9,"Any Pokémon that hears this song
faints in three turns, unless it switches
out of battle."
195,15,11,"歌を　聴いた　ポケモンは
３ターン　たつと　ひんしに　なる。
交代すると　効果は　なくなる。"
195,16,1,"うたを　きいた　ポケモンは
３ターン　たつと　ひんしに　なる。
こうたいすると　こうかは　なくなる。"
195,16,3,"노래를 들은 포켓몬은
3턴이 지나면 기절한다.
교체되면 효과가 없어진다."
195,16,5,"Tout Pokémon qui entend ce requiem est K.O.
dans trois tours à moins qu’il ne soit remplacé."
195,16,6,"Wer diese Musik hört, wird nach drei Runden
besiegt. Rettung ist durch den Eintausch
eines neuen Pokémon möglich."
195,16,7,"Si un Pokémon escucha este canto y no es cambiado 
por otro en tres turnos, acaba debilitándose. "
195,16,8,"Qualunque Pokémon che senta questo canto va
KO in tre turni, se non lo si sostituisce."
195,16,9,"Any Pokémon that hears this song
faints in three turns, unless it switches
out of battle."
195,16,11,"歌を　聴いた　ポケモンは
３ターン　たつと　ひんしに　なる。
交代すると　効果は　なくなる。"
196,3,9,"An icy attack that
lowers SPEED."
196,4,9,"An icy attack that
lowers SPEED."
196,5,9,"A chilling attack that
lowers the foe’s SPEED."
196,6,9,"A chilling attack that
lowers the foe’s SPEED."
196,7,9,"A chilling wind is
used to attack.
It also lowers the
SPEED stat."
196,8,9,"The user attacks with
a gust of chilled air.
It also lowers the
target’s Speed stat.
"
196,9,9,"The user attacks with
a gust of chilled air.
It also lowers the
target’s Speed stat.
"
196,10,9,"The user attacks with
a gust of chilled air.
It also lowers the
target’s Speed stat.
"
196,11,5,"Une bourrasque de vent froid blesse
l’ennemi. Réduit aussi sa Vitesse."
196,11,9,"The user attacks with a gust of
chilled air. It also reduces the targets’
Speed stat."
196,14,9,"The user attacks with a gust of
chilled air. It also reduces the targets’
Speed stat."
196,15,1,"つめたい　れいきを
あいてに　ふきつけて　こうげきする。
あいての　すばやさを　さげる。"
196,15,3,"차가운 냉기를
상대에게 내뿜어 공격한다.
상대의 스피드를 떨어뜨린다."
196,15,5,"Une bourrasque de vent froid blesse l’ennemi.
Réduit aussi sa Vitesse."
196,15,6,"Eis-Attacke, die dem Ziel Schaden zufügt
und seinen Initiative-Wert senkt."
196,15,7,"Ataque con aire helado que baja la Velocidad de
los rivales."
196,15,8,"Chi la usa attacca i nemici intorno con
una folata di aria gelida e ne riduce anche
la Velocità."
196,15,9,"The user attacks with a gust of chilled air.
This also lowers the opposing Pokémon’s
Speed stats."
196,15,11,"凍てつく　冷気を
相手に　吹きつけて　攻撃する。
相手の　素早さを　さげる。"
196,16,1,"つめたい　れいきを
あいてに　ふきつけて　こうげきする。
あいての　すばやさを　さげる。"
196,16,3,"차가운 냉기를
상대에게 내뿜어 공격한다.
상대의 스피드를 떨어뜨린다."
196,16,5,"Une bourrasque de vent froid blesse l’ennemi.
Réduit aussi sa Vitesse."
196,16,6,"Eis-Attacke, die dem Ziel Schaden zufügt
und seinen Initiative-Wert senkt."
196,16,7,"Ataque con aire helado que baja la Velocidad de los 
rivales."
196,16,8,"Chi la usa attacca i nemici intorno con
una folata di aria gelida e ne riduce anche
la Velocità."
196,16,9,"The user attacks with a gust of chilled air.
This also lowers the opposing Pokémon’s
Speed stats."
196,16,11,"凍てつく　冷気を
相手に　吹きつけて　攻撃する。
相手の　素早さを　さげる。"
197,3,9,"Evades attack that
turn. It may fail."
197,4,9,"Evades attack that
turn. It may fail."
197,5,9,"Evades attack, but may fail
if used in succession."
197,6,9,"Evades attack, but may fail
if used in succession."
197,7,9,"Enables the user to
evade all attacks.
It may fail if used
in succession."
197,8,9,"It enables the user
to evade all attacks.
Its chance of failing
rises if it is used in
succession."
197,9,9,"It enables the user
to evade all attacks.
Its chance of failing
rises if it is used in
succession."
197,10,9,"It enables the user
to evade all attacks.
Its chance of failing
rises if it is used in
succession."
197,11,5,"Le lanceur esquive toutes les attaques.
Plus la capacité est utilisée de fois à la
suite, plus elle risque d’échouer."
197,11,9,"It enables the user to evade all attacks.
Its chance of failing rises if it is used
in succession."
197,14,9,"It enables the user to evade all attacks.
Its chance of failing rises if it is used
in succession."
197,15,1,"あいての　こうげきを
まったく　うけない。
れんぞくで　だすと　しっぱい　しやすい。"
197,15,3,"상대의 공격을
전혀 받지 않는다.
연속으로 쓰면 실패하기 쉽다."
197,15,5,"Le lanceur esquive toutes les attaques.
Le risque d’échec augmente lorsque la capacité
est utilisée plusieurs fois de suite."
197,15,6,"Anwender weicht jeder Attacke aus.
Scheitert eventuell bei Wiederholung."
197,15,7,"Frena todos los ataques, pero puede fallar si se
usa repetidamente."
197,15,8,"Permette di eludere tutti gli attacchi.
Se usata in successione può fallire."
197,15,9,"Enables the user to evade all attacks.
Its chance of failing rises if it is used
in succession."
197,15,11,"相手の　攻撃を
まったく　受けない。
連続で　だすと　失敗しやすい。"
197,16,1,"あいての　こうげきを
まったく　うけない。
れんぞくで　だすと　しっぱい　しやすい。"
197,16,3,"상대의 공격을
전혀 받지 않는다.
연속으로 쓰면 실패하기 쉽다."
197,16,5,"Le lanceur esquive toutes les attaques.
Le risque d’échec augmente lorsque la capacité
est utilisée plusieurs fois de suite."
197,16,6,"Anwender weicht jeder Attacke aus.
Scheitert eventuell bei Wiederholung."
197,16,7,"Frena todos los ataques, pero puede fallar si se usa 
repetidamente."
197,16,8,"Permette di eludere tutti gli attacchi.
Se usata in successione può fallire."
197,16,9,"Enables the user to evade all attacks.
Its chance of failing rises if it is used
in succession."
197,16,11,"相手の　攻撃を
まったく　受けない。
連続で　だすと　失敗しやすい。"
198,3,9,"An attack that
hits 2-5 times."
198,4,9,"An attack that
hits 2-5 times."
198,5,9,"Strikes the foe with a bone
in hand 2 to 5 times."
198,6,9,"Strikes the foe with a bone
in hand 2 to 5 times."
198,7,9,"The user strikes
the foe with a bone
in hand two to five
times."
198,8,9,"The user strikes at
the foe with a hard
bone two to five
times in a row.
"
198,9,9,"The user strikes at
the foe with a hard
bone two to five
times in a row.
"
198,10,9,"The user strikes at
the foe with a hard
bone two to five
times in a row.
"
198,11,5,"Le lanceur frappe l’ennemi
2 à 5 fois avec un os."
198,11,9,"The user strikes the target with a hard
bone two to five times in a row."
198,14,9,"The user strikes the target with a hard
bone two to five times in a row."
198,15,1,"かたい　ホネで
あいてを　なぐりつけて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
198,15,3,"단단한 뼈로
상대를 세게 때려서 공격한다.
2-5회 동안 연속으로 쓴다."
198,15,5,"Le lanceur frappe l’ennemi avec un os
de deux à cinq fois d’affilée."
198,15,6,"Greift Ziel zwei- bis fünfmal in Folge
mit einem harten Knochen an."
198,15,7,"Hueso en ristre, aporrea al objetivo de dos a
cinco veces."
198,15,8,"Chi la usa colpisce il bersaglio con un osso
da due a cinque volte di fila."
198,15,9,"The user strikes the target with a hard
bone two to five times in a row."
198,15,11,"硬い　ホネで
相手を　なぐりつけて　攻撃する。
２ー５回の　あいだ　連続で　だす。"
198,16,1,"かたい　ホネで
あいてを　なぐりつけて　こうげきする。
２ー５かいの　あいだ　れんぞくで　だす。"
198,16,3,"단단한 뼈로
상대를 세게 때려서 공격한다.
2-5회 동안 연속으로 쓴다."
198,16,5,"Le lanceur frappe l’ennemi avec un os
de deux à cinq fois d’affilée."
198,16,6,"Greift Ziel zwei- bis fünfmal in Folge
mit einem harten Knochen an."
198,16,7,"Hueso en ristre, aporrea al objetivo de dos a cinco 
veces."
198,16,8,"Chi la usa colpisce il bersaglio con un osso
da due a cinque volte di fila."
198,16,9,"The user strikes the target with a hard
bone two to five times in a row."
198,16,11,"硬い　ホネで
相手を　なぐりつけて　攻撃する。
２ー５回の　あいだ　連続で　だす。"
199,3,9,"Ensures the next
attack will hit."
199,4,9,"Ensures the next
attack will hit."
199,5,9,"Locks on to the foe to
ensure the next move hits."
199,6,9,"Locks on to the foe to
ensure the next move hits."
199,7,9,"The user locks on
to the foe, making
the next move sure
to hit."
199,8,9,"The user takes sure
aim at the foe.
It ensures the next
attack does not fail
to hit the target."
199,9,9,"The user takes sure
aim at the foe.
It ensures the next
attack does not fail
to hit the target."
199,10,9,"The user takes sure
aim at the foe.
It ensures the next
attack does not fail
to hit the target."
199,11,5,"Verrouille l’ennemi pour ne
pas le rater au tour suivant."
199,11,9,"The user takes sure aim at the target.
It ensures the next attack does not fail
to hit the target."
199,14,9,"The user takes sure aim at the target.
It ensures the next attack does not fail
to hit the target."
199,15,1,"しょうじゅんを　しっかり　あわせて
つぎの　こうげきが　かならず
あいてに　あたるように　する。"
199,15,3,"조준을 잘 맞춰
다음 공격이 반드시
상대에게 명중하도록 한다."
199,15,5,"Verrouille l’ennemi pour ne pas le rater au tour
suivant."
199,15,6,"Visiert das Ziel an und trifft in der
nächsten Runde garantiert."
199,15,7,Fija el blanco para que el siguiente ataque no falle.
199,15,8,"Chi la usa punta il bersaglio con precisione.
La mossa successiva andrà a segno."
199,15,9,"The user takes sure aim at the target.
This ensures the next attack does not
miss the target."
199,15,11,"照準を　しっかり　あわせて
次の　攻撃が　必ず
相手に　当たるように　する。"
199,16,1,"しょうじゅんを　しっかり　あわせて
つぎの　こうげきが　かならず
あいてに　あたるように　する。"
199,16,3,"조준을 잘 맞춰
다음 공격이 반드시
상대에게 명중하도록 한다."
199,16,5,"Verrouille l’ennemi pour ne pas le rater au tour
suivant."
199,16,6,"Visiert das Ziel an und trifft in der
nächsten Runde garantiert."
199,16,7,Fija el blanco para que el siguiente ataque no falle. 
199,16,8,"Chi la usa punta il bersaglio con precisione.
La mossa successiva andrà a segno."
199,16,9,"The user takes sure aim at the target.
This ensures the next attack does not
miss the target."
199,16,11,"照準を　しっかり　あわせて
次の　攻撃が　必ず
相手に　当たるように　する。"
200,3,9,"Works 2-3 turns
and confuses user."
200,4,9,"Works 2-3 turns
and confuses user."
200,5,9,"A rampage of 2 to 3 turns
that confuses the user."
200,6,9,"A rampage of 2 to 3 turns
that confuses the user."
200,7,9,"The user thrashes
about for two to
three turns, then
becomes confused."
200,8,9,"The user rampages
and attacks for two
to three turns.
However, it then
becomes confused."
200,9,9,"The user rampages
and attacks for two
to three turns.
However, it then
becomes confused."
200,10,9,"The user rampages
and attacks for two
to three turns.
However, it then
becomes confused."
200,11,5,"Le lanceur laisse éclater sa rage et
attaque pendant 2 à 3 tours avant de
céder à la confusion."
200,11,9,"The user rampages and attacks for two
to three turns.
It then becomes confused, however."
200,14,9,"The user rampages and attacks for two
to three turns.
It then becomes confused, however."
200,15,1,"２ー３ターンの　あいだ
あばれまくって　こうげきする。
あばれた　あとは　こんらん　する。"
200,15,3,"2-3턴 동안
마구 난동 부려서 공격한다.
난동 부린 뒤에는 혼란에 빠진다."
200,15,5,"Le lanceur laisse éclater sa rage et attaque
pendant deux à trois tours avant de céder à
la confusion."
200,15,6,"Attacke über zwei bis drei Runden,
die den Anwender verwirrt."
200,15,7,"Ataca de dos a tres turnos y acaba confundiendo
al agresor."
200,15,8,"Chi la usa sfoga la sua ira e attacca il nemico
per due o tre turni prima di essere lasciato
in preda alla confusione."
200,15,9,"The user rampages and attacks for two
to three turns.
The user then becomes confused."
200,15,11,"２ー３ターンの　あいだ
暴れまくって　攻撃する。
暴れたあとは　混乱する。"
200,16,1,"２ー３ターンの　あいだ
あばれまくって　こうげきする。
あばれた　あとは　こんらん　する。"
200,16,3,"2-3턴 동안
마구 난동 부려서 공격한다.
난동 부린 뒤에는 혼란에 빠진다."
200,16,5,"Le lanceur laisse éclater sa rage et attaque
pendant deux à trois tours avant de céder à
la confusion."
200,16,6,"Attacke über zwei bis drei Runden,
die den Anwender verwirrt."
200,16,7,"Ataca de dos a tres turnos y acaba confundiendo al 
agresor."
200,16,8,"Chi la usa sfoga la sua ira e attacca il nemico
per due o tre turni prima di essere lasciato
in preda alla confusione."
200,16,9,"The user rampages and attacks for two
to three turns.
The user then becomes confused."
200,16,11,"２ー３ターンの　あいだ
暴れまくって　攻撃する。
暴れたあとは　混乱する。"
201,3,9,"Inflicts damage
every turn."
201,4,9,"Inflicts damage
every turn."
201,5,9,"Causes a sandstorm that
rages for several turns."
201,6,9,"Causes a sandstorm that
rages for several turns."
201,7,9,"A 5-turn sandstorm
that damages all
types except ROCK,
GROUND, and STEEL."
201,8,9,"A five-turn sand­
storm is summoned
to hurt all combatant
types except Rock, 
Ground, and Steel."
201,9,9,"A five-turn sand­
storm is summoned
to hurt all combatant
types except Rock, 
Ground, and Steel."
201,10,9,"A five-turn sand­
storm is summoned
to hurt all combatant
types except Rock, 
Ground, and Steel."
201,11,5,"Une tempête de sable de 5 tours
qui blesse tous les Pokémon sauf
les types Roche, Sol et Acier."
201,11,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
201,14,9,"A five-turn sandstorm is summoned
to hurt all combatants except the
Rock, Ground, and Steel types."
201,15,1,"５ターンの　あいだ　すなあらしで
いわ　じめん　はがねタイプ　いがいの
ポケモンに　ダメージを　あたえる。"
201,15,3,"5턴 동안 모래바람으로
바위, 땅, 강철타입 이외의
포켓몬에게 데미지를 준다."
201,15,5,"Une tempête de sable qui blesse tous les
Pokémon durant cinq tours, sauf ceux de types
Roche, Sol et Acier."
201,15,6,"Sandsturm für fünf Runden. Fügt Pokémon
von jedem Typ außer Gestein, Boden und Stahl
Schaden zu."
201,15,7,"Tormenta de arena que dura cinco turnos y hiere a
todos, excepto a los de tipo Roca, Tierra y Acero."
